0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
6,8,8,29,0,8,28,19,0,0,9,16,9,22,21,22,0,48,0,0,0,23,16,9,0,0,14,0,27,38,29,12,13,26,10,10,0,8,0,24,13,12,25,0,15,27,13,0,0,11,11,10,16,0,0,10,0,19,21,0,0,0,27,22,0,0,0,0,0,0,0,0,23,0,0,0,8,8,12,0,6,24,24,0,0,8,0,26,10,27,21,22,0,6,5,18,0,32,24,0,
6,8,9,9,17,0,12,9,0,8,0,21,30,0,32,13,10,13,0,33,13,8,10,11,49,23,31,20,11,0,14,0,0,6,15,14,0,0,20,0,17,21,21,0,25,14,18,22,11,11,0,10,0,8,0,0,24,0,30,12,21,0,0,10,0,26,0,15,22,14,10,33,8,0,0,27,9,13,15,9,12,11,17,0,8,0,11,0,26,0,0,9,8,5,0,0,0,0,0,0,
7,8,18,9,0,0,16,9,0,0,50,0,18,28,0,0,0,9,0,11,38,22,10,9,49,0,12,9,14,9,0,11,0,28,33,0,14,10,11,29,13,23,0,7,0,16,13,16,28,0,0,0,0,0,9,25,0,12,16,19,11,0,0,0,0,15,0,0,12,22,19,26,13,11,9,38,21,0,0,0,12,0,0,24,24,0,0,27,0,0,6,13,0,14,0,0,29,0,0,13,
0,0,7,0,35,0,0,0,12,13,0,8,9,8,21,24,8,0,0,0,0,12,23,0,10,0,10,21,0,9,10,0,13,18,0,14,0,0,12,10,30,0,0,0,0,0,0,11,0,30,21,8,39,0,13,10,0,8,0,11,26,9,18,0,23,0,0,12,17,46,18,0,16,19,44,0,25,28,7,19,19,0,20,19,0,0,32,38,14,0,16,0,0,10,13,6,8,23,29,10,
6,22,0,11,0,0,29,33,22,0,12,0,0,25,14,19,11,23,60,0,20,35,8,10,22,13,19,0,0,20,12,0,15,10,0,9,0,0,9,0,9,16,0,11,0,0,0,0,9,10,9,0,16,27,7,21,0,0,0,24,15,0,10,28,10,19,13,10,0,10,0,0,12,10,30,9,0,11,35,34,0,0,0,16,12,0,9,22,0,0,0,26,0,17,21,10,20,6,10,17,
14,0,0,17,8,0,19,13,0,23,0,0,23,20,29,14,39,14,15,11,10,13,12,21,7,9,12,14,0,10,0,15,0,23,13,0,12,7,12,0,0,0,0,40,0,24,12,10,13,13,0,0,0,19,10,10,24,23,12,7,0,13,0,0,14,15,14,0,0,14,0,58,0,32,43,0,17,0,0,12,14,22,22,4,0,24,0,0,0,0,0,18,0,10,8,0,8,6,24,9,
14,0,8,7,0,0,0,0,11,10,11,0,10,0,10,0,10,0,0,9,20,22,0,17,0,0,0,13,21,11,0,32,11,26,15,12,48,0,7,13,0,36,25,0,11,19,8,11,40,38,0,11,0,13,25,10,0,23,12,24,11,14,14,0,9,0,0,14,14,0,13,12,18,12,23,8,20,21,30,13,0,12,0,8,0,10,10,0,14,0,0,28,9,0,9,0,9,17,22,7,
14,8,19,8,0,0,10,18,12,0,7,0,0,10,0,25,0,0,9,12,16,10,0,0,33,14,12,12,24,0,0,0,10,9,9,21,16,9,0,0,27,0,14,14,8,0,29,17,12,0,10,34,12,8,0,26,0,0,31,0,37,22,29,28,0,24,23,0,21,6,0,0,0,0,12,14,0,20,0,10,7,11,17,10,0,20,0,10,0,23,0,29,0,29,9,19,9,10,26,12,
23,0,9,0,0,9,18,0,21,29,8,0,9,11,0,24,20,10,0,12,0,0,0,0,14,9,12,11,0,34,18,24,11,25,0,12,30,0,0,0,0,0,0,0,13,20,14,0,0,0,24,13,9,0,0,12,13,11,26,13,0,21,20,35,10,13,25,0,0,16,9,10,19,0,10,0,7,0,19,12,10,29,0,15,16,28,0,0,12,41,0,20,25,0,35,22,18,0,9,6,
7,0,16,28,0,0,0,18,18,20,21,13,9,0,11,11,10,13,12,9,15,20,16,16,0,14,0,25,21,27,11,21,0,0,24,12,0,0,13,10,0,9,0,0,26,11,64,0,0,12,0,24,8,0,12,14,10,0,0,0,25,17,0,23,7,0,0,12,0,9,11,0,11,26,22,0,12,8,0,8,22,16,0,8,17,10,18,9,25,0,0,35,21,7,0,11,18,0,7,14,
14,8,0,0,0,0,0,0,20,28,9,24,0,9,9,0,11,23,19,40,12,12,11,0,0,0,0,20,0,22,0,0,0,10,27,23,31,0,0,0,26,0,0,9,0,0,25,11,0,0,13,12,26,0,11,36,21,0,24,22,0,32,8,0,0,28,20,29,12,14,0,0,15,12,0,0,23,13,12,10,0,0,0,0,50,19,10,9,0,0,7,0,26,23,24,10,0,11,18,9,
7,16,0,27,9,20,20,0,10,0,10,15,0,12,11,0,10,11,11,21,14,17,13,13,0,22,0,0,23,22,25,10,13,0,0,0,9,0,13,0,10,10,0,23,0,27,21,0,37,11,0,11,28,11,34,0,10,12,9,0,0,0,21,0,0,23,44,13,25,0,10,24,0,8,0,0,0,9,11,44,9,0,11,15,0,0,7,11,30,0,21,11,0,9,0,8,8,12,0,38,
0,0,0,7,7,0,9,18,0,10,0,10,8,11,19,0,8,8,13,10,22,20,33,0,12,16,0,0,35,11,13,0,12,22,8,20,0,10,0,0,37,9,15,12,0,0,0,15,0,13,0,0,22,11,25,26,12,12,22,22,23,9,10,41,0,0,23,0,0,28,7,12,0,10,5,0,11,0,0,15,37,0,0,21,7,0,40,0,11,21,0,0,0,8,25,6,27,15,9,17,
0,21,0,28,10,21,10,0,9,0,39,12,7,0,13,14,0,34,0,10,10,10,0,0,0,27,11,0,8,0,0,0,14,49,14,9,11,12,8,13,0,0,15,34,0,0,0,20,0,11,12,36,10,0,13,30,0,24,6,0,0,0,0,0,19,15,26,35,7,10,0,13,0,0,24,0,0,29,0,15,17,8,12,12,10,0,27,10,36,17,0,0,21,19,9,14,0,35,9,7,
23,29,9,0,11,0,12,0,9,0,0,7,9,12,27,0,31,8,32,9,27,21,11,13,17,0,0,15,0,0,0,11,23,20,17,19,34,0,0,0,0,12,16,10,10,0,0,0,0,0,12,23,0,25,11,0,14,9,24,25,0,11,33,0,12,0,13,10,37,11,30,0,0,0,0,29,36,29,28,10,0,7,0,9,0,25,29,8,0,0,0,0,35,9,0,0,13,5,0,6,
7,16,10,8,0,20,29,19,16,0,11,23,12,11,10,10,10,8,13,0,12,12,0,34,13,0,0,32,11,31,9,25,0,11,14,0,0,7,7,0,15,13,20,22,0,19,33,0,18,0,0,16,46,26,11,0,9,47,16,8,0,10,0,0,7,14,21,0,13,0,0,0,9,21,27,10,36,0,13,0,0,0,23,8,0,0,10,0,11,8,21,0,6,6,0,26,5,0,0,0,
6,17,9,8,0,8,0,0,10,29,0,0,0,0,28,0,0,17,17,23,21,18,9,0,29,14,16,11,8,22,25,0,13,31,18,14,12,9,14,15,0,7,0,24,0,38,0,0,11,22,9,11,17,10,24,0,25,14,10,0,14,11,10,0,12,0,0,0,0,8,0,10,34,11,13,12,0,17,0,0,9,10,7,15,24,0,0,8,0,8,25,11,0,30,0,42,7,10,0,20,
6,15,9,10,21,7,0,22,0,10,20,0,10,10,0,0,37,0,20,10,12,7,19,0,0,0,31,0,11,25,10,11,13,33,10,10,13,13,9,15,13,12,0,0,0,19,26,10,0,0,28,0,14,28,43,23,12,12,9,36,15,0,17,21,0,14,10,0,0,53,0,15,10,0,14,0,10,17,0,11,0,0,0,12,0,0,13,17,0,8,36,8,0,0,12,7,0,0,16,17,
6,8,0,9,10,0,0,28,0,0,0,9,8,20,12,10,0,0,24,18,10,0,10,9,17,11,14,0,12,8,0,0,10,0,23,0,20,22,0,0,0,0,9,12,25,0,12,0,17,33,10,12,20,0,29,36,9,0,8,13,9,0,16,20,35,26,7,0,10,26,0,11,10,15,38,20,11,9,11,15,7,0,0,25,9,24,0,15,0,21,10,10,0,33,20,7,19,8,11,3,
15,8,0,18,0,0,20,0,8,21,34,17,0,0,0,0,8,33,9,14,9,12,0,9,0,13,0,14,0,0,0,0,13,0,14,12,27,0,0,27,13,13,29,14,10,13,16,13,0,9,41,8,21,11,0,25,0,16,10,14,13,34,32,0,30,0,8,0,0,22,10,16,22,0,10,14,0,17,10,0,0,13,19,11,15,8,11,20,18,0,19,15,10,23,0,12,0,9,0,13,
15,8,20,8,10,11,10,13,8,11,0,20,0,11,10,0,31,0,22,0,9,13,10,0,0,0,16,34,0,21,21,0,0,11,0,9,0,9,24,18,0,11,0,19,12,22,0,10,0,0,0,0,0,23,8,8,21,24,27,20,0,9,10,0,23,11,58,0,0,10,12,0,12,29,0,0,0,0,19,11,22,0,39,10,0,0,24,15,30,0,28,7,0,0,36,14,22,3,10,0,
7,8,0,0,19,16,0,0,11,0,7,10,0,24,0,0,0,12,23,13,21,11,12,32,21,0,10,20,0,0,8,0,30,13,11,72,0,10,0,12,32,0,15,16,24,21,12,0,14,34,0,12,9,9,13,16,0,0,0,13,7,21,12,0,0,8,12,0,14,0,38,7,12,0,0,10,52,0,0,0,20,0,12,8,0,19,10,21,10,21,12,22,10,26,0,0,23,0,5,9,
6,15,0,0,9,0,10,29,0,32,19,22,12,10,0,10,21,0,12,0,13,10,14,0,23,11,0,32,14,49,10,0,0,13,14,0,9,0,0,11,38,13,16,26,36,9,13,0,0,12,0,12,0,0,0,0,11,9,0,16,9,0,27,24,0,0,32,11,12,0,13,0,21,12,0,35,10,9,24,0,0,9,25,0,0,26,0,11,7,0,15,22,0,9,5,21,17,0,25,0,
6,0,8,8,9,38,21,0,10,33,17,14,11,9,0,23,10,25,7,18,19,0,0,0,12,21,28,11,11,9,24,25,10,43,0,0,19,28,29,29,19,0,23,25,0,0,39,15,0,17,0,28,20,0,0,11,0,13,0,0,0,0,0,10,0,23,0,17,0,45,11,13,0,0,0,0,0,15,24,10,0,0,12,6,0,18,33,0,0,0,9,0,0,0,0,0,19,10,16,6,
15,0,9,0,9,28,19,13,0,8,0,0,44,11,0,0,14,11,21,10,12,0,0,9,17,14,0,9,0,15,0,10,14,23,12,31,0,12,0,0,23,28,66,20,10,11,23,24,0,0,13,9,12,0,52,0,7,16,0,18,8,18,25,19,16,16,0,11,0,0,14,0,0,7,11,8,16,8,21,11,6,10,0,34,0,5,0,9,10,20,5,0,21,0,0,8,3,0,8,0,
14,9,0,19,0,16,0,11,33,0,0,18,18,0,24,26,0,9,21,10,0,11,26,22,0,26,0,26,34,0,9,16,0,9,12,0,0,15,38,0,13,0,11,0,0,10,0,0,15,0,11,23,0,22,0,28,9,24,25,0,29,26,39,0,0,19,11,12,0,0,12,0,14,0,0,11,10,0,7,0,0,34,24,10,0,0,25,0,22,0,28,0,0,9,9,24,5,25,0,11,
6,0,16,9,8,22,27,13,23,0,0,0,0,0,26,32,0,0,0,0,0,10,9,33,41,22,0,10,11,0,42,0,12,12,0,0,8,27,24,0,16,0,17,0,0,0,11,14,15,0,0,0,11,15,10,26,29,0,35,9,0,14,0,25,10,25,14,0,0,0,0,44,8,24,29,0,27,0,0,10,11,0,8,0,8,18,10,13,36,26,10,15,0,11,0,10,11,22,4,0,
15,8,0,0,19,0,19,10,9,0,12,24,24,10,28,8,0,18,13,12,7,12,12,24,0,11,12,0,13,0,22,13,11,17,0,0,10,48,12,13,0,0,0,0,9,22,12,0,0,10,23,11,12,36,10,0,10,0,0,0,25,25,9,0,17,19,0,20,0,0,11,9,19,23,0,10,25,0,0,14,24,17,0,16,21,22,9,0,21,18,25,16,10,0,0,13,0,0,18,13,
7,0,8,9,0,0,0,10,0,0,0,10,8,28,18,0,23,9,0,31,21,0,22,25,0,12,0,0,0,0,0,0,25,11,25,23,22,0,0,11,0,0,0,20,21,14,26,57,21,17,11,7,18,10,34,20,0,0,18,0,10,17,0,14,41,11,0,31,8,0,0,0,0,31,13,23,0,12,10,24,0,16,0,28,0,9,0,11,21,0,11,9,11,0,15,16,0,10,0,23,
14,9,9,8,11,18,13,20,0,8,27,0,10,22,0,0,8,14,44,0,15,0,0,10,9,0,41,10,21,0,0,31,22,22,8,9,17,21,0,21,16,0,13,0,0,10,21,8,24,27,12,11,14,0,30,12,0,11,0,15,0,12,0,0,0,0,8,8,12,13,0,40,0,0,0,0,21,23,12,0,20,9,0,0,10,16,0,8,8,21,27,0,0,0,0,31,7,23,26,6,
0,14,17,0,20,9,29,23,9,21,25,9,0,7,12,29,0,22,0,0,9,24,10,14,10,25,0,0,0,18,0,11,27,0,9,0,0,12,0,0,14,9,14,22,0,17,0,14,18,24,39,11,22,0,0,8,15,0,0,0,0,27,20,12,0,0,27,0,9,31,20,26,0,23,0,0,0,0,10,16,0,13,0,18,9,9,0,7,9,17,25,20,25,0,0,35,0,0,8,7,
15,9,0,46,0,0,0,16,0,0,0,14,9,0,10,0,0,13,21,13,9,21,10,22,11,0,10,0,24,12,48,0,28,16,0,9,0,11,10,21,26,50,22,0,10,20,8,29,28,0,16,23,29,21,0,15,13,0,0,9,0,12,23,10,0,0,0,11,16,0,0,14,0,10,11,10,14,15,0,21,13,23,0,0,0,12,10,0,22,10,0,10,27,0,0,0,19,8,19,15,
0,7,0,0,17,10,0,8,0,8,32,9,19,22,12,12,0,0,0,33,12,19,0,0,21,14,10,11,23,13,0,0,14,32,8,0,0,12,13,0,15,0,18,12,0,10,15,20,0,24,0,0,11,0,27,0,22,24,18,23,12,27,0,35,0,24,0,0,22,0,8,0,9,0,16,15,21,29,7,18,21,9,25,11,0,14,47,0,28,0,12,10,0,8,7,0,9,8,11,0,
24,10,10,10,0,18,10,0,0,0,7,11,0,17,0,20,0,20,0,12,0,10,10,10,9,26,10,0,0,0,14,0,10,11,31,36,43,0,27,19,0,12,0,8,14,9,0,0,13,0,0,0,0,20,19,0,36,8,27,0,24,10,26,0,8,29,0,21,14,12,15,20,11,10,0,0,13,25,14,24,0,0,0,25,44,0,9,26,9,11,26,0,17,0,0,11,0,26,0,17,
7,15,9,0,0,11,8,9,0,12,0,10,9,40,8,23,13,10,0,28,0,0,25,0,14,10,9,0,24,0,0,20,20,39,10,0,0,18,14,15,30,25,0,21,12,13,26,0,0,0,11,24,9,24,0,0,11,37,14,24,21,25,22,0,20,0,0,0,12,34,16,0,0,6,0,0,26,0,31,26,0,12,9,7,11,7,0,0,13,0,8,18,8,0,9,0,8,0,18,0,
6,24,10,0,0,18,20,10,0,10,20,0,0,0,0,0,23,0,22,0,0,27,8,15,39,8,11,12,15,36,9,0,11,37,0,0,11,14,0,11,0,0,0,0,10,0,0,13,34,0,15,21,0,0,10,0,13,10,10,13,16,21,0,0,21,0,0,57,15,9,11,11,0,28,0,57,12,0,19,0,8,15,17,17,35,10,17,0,0,11,14,0,0,10,0,0,6,11,0,37,
0,0,0,0,7,15,10,10,7,11,19,12,60,19,26,0,34,21,15,8,0,0,0,0,0,0,49,0,0,13,20,0,0,0,0,0,12,0,20,10,17,0,18,15,7,12,0,11,0,0,0,0,18,11,38,0,11,33,0,34,17,8,0,12,0,23,10,0,20,8,0,0,28,0,11,20,13,9,12,0,10,21,37,29,12,0,11,24,0,27,0,0,9,0,0,12,41,0,12,20,
7,8,8,28,20,9,0,19,0,13,0,0,21,11,0,19,24,31,14,12,0,11,8,22,8,0,11,14,14,18,10,0,0,0,11,11,10,0,0,22,0,8,25,0,12,0,0,13,0,20,12,11,9,0,0,0,11,42,0,9,12,0,9,0,35,37,35,0,0,43,8,15,23,12,19,13,0,0,17,41,0,0,0,12,9,9,16,16,0,0,0,9,9,19,8,0,9,23,0,18,
7,23,0,8,0,22,9,21,22,8,12,0,24,0,0,0,0,0,29,10,36,46,11,0,14,25,21,0,0,10,0,0,34,17,8,25,25,8,0,37,18,10,0,13,0,0,30,0,18,0,0,0,0,0,14,9,0,12,32,41,0,0,24,20,0,12,0,25,9,0,0,27,0,0,13,12,0,10,16,9,24,16,10,9,15,9,19,24,15,0,0,0,0,0,13,0,26,0,21,3,
15,9,18,8,12,0,0,9,0,9,0,13,8,10,11,0,0,13,0,0,0,10,0,0,0,17,22,22,38,12,17,0,35,24,31,37,0,29,9,19,0,14,10,0,0,0,23,42,0,8,35,26,17,0,0,0,23,16,8,8,11,0,12,10,13,0,0,20,12,8,0,0,0,17,12,0,0,26,10,0,0,8,20,6,18,0,0,17,16,13,0,27,8,17,32,12,25,7,22,0,
7,0,0,0,17,8,10,10,30,0,0,0,0,0,26,0,23,0,7,0,0,20,0,22,0,15,23,0,0,13,30,19,26,13,0,0,0,19,0,8,0,0,0,19,26,25,0,0,19,0,10,0,0,0,14,12,10,22,0,9,13,30,0,25,7,0,12,20,14,0,11,32,34,35,0,0,40,28,10,0,0,16,14,11,35,44,7,9,0,9,0,0,16,6,9,20,35,8,13,0,
0,14,0,8,24,25,19,0,0,0,0,6,43,0,0,8,0,13,13,0,21,0,0,14,24,21,10,0,0,12,11,9,14,0,22,10,22,0,0,26,25,10,24,34,0,0,22,34,0,10,50,0,23,13,26,10,13,13,12,8,10,10,0,8,30,0,15,0,10,22,9,0,9,0,0,0,22,16,0,40,0,0,10,14,18,0,17,0,0,0,16,0,0,9,9,38,20,0,20,0,
0,0,15,18,38,0,0,0,0,0,0,10,9,29,0,21,14,33,12,14,0,8,36,0,8,12,24,0,0,22,0,28,11,23,9,0,0,0,9,12,9,25,0,20,14,0,19,0,0,12,14,36,12,23,0,0,0,15,34,0,0,12,30,12,0,38,0,0,8,12,0,0,15,9,0,8,0,14,0,27,0,7,0,0,9,16,19,0,11,38,13,38,11,12,21,0,25,13,0,14,
0,7,0,0,17,28,0,22,16,0,34,30,12,21,0,0,10,0,0,0,0,19,0,0,9,0,9,13,40,14,9,0,10,6,33,0,24,0,0,16,20,0,14,0,0,0,28,11,15,36,0,0,11,64,0,13,24,0,0,0,0,0,16,0,39,0,21,0,0,0,12,13,0,0,0,13,0,38,31,0,8,20,8,36,8,34,0,0,33,22,0,0,0,14,7,20,0,17,29,19,
15,0,8,44,9,8,22,0,23,0,13,9,0,0,0,11,10,10,12,11,13,8,10,22,34,0,0,0,47,0,15,0,15,12,10,11,0,25,11,38,0,11,15,0,9,36,18,9,23,14,9,21,0,0,30,13,10,0,14,20,8,10,0,0,0,35,9,0,0,0,12,14,0,9,0,20,0,37,11,18,21,15,10,0,0,0,0,30,8,0,0,19,0,19,34,10,0,0,8,5,
13,9,0,9,17,22,16,21,0,0,10,0,0,11,36,0,0,0,0,0,0,0,18,0,28,21,0,31,14,0,0,22,14,0,11,12,26,19,0,7,0,0,11,0,13,0,22,21,36,29,0,13,0,0,8,9,15,7,15,0,22,40,0,42,25,8,9,19,0,17,18,18,8,27,9,7,15,0,0,23,44,0,0,0,9,11,0,30,12,0,0,10,0,0,0,18,16,9,7,28,
7,16,0,0,10,17,10,11,10,10,9,9,12,11,42,0,7,22,10,11,0,7,45,10,24,0,11,12,0,0,18,0,11,17,16,15,12,23,38,6,11,22,12,0,7,10,12,10,25,11,0,0,0,12,0,7,14,38,11,13,0,9,16,12,23,0,26,0,15,28,13,22,22,0,0,0,9,0,9,0,24,0,0,7,0,8,19,12,0,21,21,9,0,17,0,8,0,0,0,8,
7,8,8,7,8,7,24,13,23,29,21,0,12,0,0,0,0,0,20,0,12,10,13,9,0,8,0,0,8,12,14,20,50,16,13,15,23,12,24,0,0,30,10,21,54,0,14,22,16,18,43,9,11,43,0,13,0,17,10,0,6,20,0,13,27,30,0,9,0,7,0,10,0,0,13,11,0,0,0,0,8,0,10,0,0,15,14,4,11,14,6,10,0,0,0,0,9,17,0,17,
7,17,0,8,7,10,9,0,0,21,22,0,11,0,7,9,0,30,13,0,10,0,25,11,0,33,0,0,7,0,13,12,12,0,25,19,14,24,0,23,14,18,19,15,8,29,0,36,47,0,0,0,0,9,0,0,0,26,10,10,22,0,0,35,8,0,29,0,14,24,0,12,9,10,30,7,7,13,14,0,0,9,31,8,10,12,10,6,11,13,23,19,6,10,0,8,0,7,8,0,
6,8,9,16,23,0,8,27,10,0,16,8,12,34,0,0,0,31,0,12,0,0,12,0,10,0,0,29,18,0,14,0,0,10,22,10,0,0,11,0,20,13,21,26,0,7,20,29,0,33,23,15,0,23,20,0,32,0,18,0,0,0,9,12,0,14,28,0,0,22,22,25,0,0,19,0,10,0,23,0,21,10,14,16,0,9,33,39,0,14,30,0,12,11,7,0,16,8,0,0,
15,0,0,16,0,18,20,32,12,9,10,9,62,11,13,7,0,0,0,10,10,37,6,0,11,0,11,38,24,15,30,0,10,0,12,25,7,11,0,0,0,0,10,0,12,22,24,7,0,9,11,37,0,23,0,0,24,12,18,15,10,26,31,21,0,18,10,32,0,7,7,8,9,31,10,19,0,0,23,8,4,7,0,0,0,0,11,11,0,0,6,6,0,0,0,0,15,0,0,0,
23,18,28,0,8,24,0,0,0,10,9,0,9,0,35,13,10,0,8,26,15,9,38,39,0,22,12,9,22,9,26,9,13,0,25,38,22,0,0,0,9,0,0,13,24,22,28,8,11,0,13,0,11,0,0,24,12,0,11,31,15,12,9,9,0,0,7,11,18,0,0,9,0,0,0,20,12,25,0,14,0,0,27,0,6,0,0,9,0,15,15,0,9,19,0,9,15,35,12,4,
0,7,16,0,9,0,0,29,9,0,20,12,20,18,25,24,0,0,24,0,34,13,0,0,23,14,30,8,12,0,0,12,0,21,13,45,26,16,0,0,0,29,0,9,49,0,0,17,15,0,0,0,13,13,6,0,24,25,0,0,0,0,0,0,11,13,10,11,16,21,12,31,49,0,0,0,35,12,16,0,0,14,0,20,24,18,18,0,10,0,13,0,18,9,11,4,0,0,0,6,
14,17,27,0,10,20,0,10,0,24,11,13,0,10,11,0,10,0,0,23,11,11,0,0,0,40,12,0,23,0,9,0,8,0,43,10,11,39,0,0,16,0,0,0,0,13,12,11,16,24,0,16,0,13,12,9,0,9,0,0,19,33,0,0,0,14,26,21,38,12,29,56,0,0,0,0,11,0,15,0,0,0,0,0,16,31,7,0,12,37,6,0,22,23,20,19,13,24,0,8,
14,0,17,7,0,0,0,9,13,7,22,36,50,24,0,12,20,20,0,51,9,13,11,23,24,0,34,14,37,0,10,0,10,77,0,0,11,0,17,7,10,26,0,9,23,11,11,12,8,0,0,14,0,29,0,0,0,0,14,21,0,0,14,9,9,23,0,13,0,0,9,0,0,0,7,0,0,0,0,10,21,12,17,0,0,0,0,0,21,0,15,24,0,6,11,24,0,8,19,8,
0,13,8,10,8,20,11,0,0,18,0,22,0,13,10,10,11,0,12,0,0,20,0,0,22,22,0,13,13,9,0,0,24,51,0,17,0,26,27,0,0,12,29,11,9,8,9,28,9,0,0,14,30,11,0,13,12,11,0,11,9,23,12,30,17,18,14,14,0,15,12,0,11,10,20,0,13,13,36,0,12,7,20,0,0,15,10,7,9,20,8,6,0,0,26,0,7,23,0,28,
0,14,16,9,0,11,0,9,19,9,0,0,9,0,12,11,9,9,11,12,24,0,30,19,16,0,14,10,11,9,22,15,10,0,0,15,7,7,10,14,27,9,0,0,11,7,40,0,0,0,0,0,0,12,0,10,25,29,0,25,9,20,0,39,0,28,0,10,0,19,25,24,22,9,0,9,8,19,32,10,0,11,0,0,38,23,0,0,0,22,4,13,0,6,20,9,9,10,9,4,
7,0,15,18,11,19,0,21,29,22,14,22,11,0,10,13,45,8,0,21,25,15,22,34,0,26,20,21,8,10,0,23,0,13,9,16,21,0,0,12,12,0,0,13,24,0,20,14,0,0,15,14,12,0,0,10,11,11,9,16,0,0,0,0,0,32,30,28,7,27,22,23,0,32,0,0,0,0,0,17,5,14,0,20,0,0,10,0,0,0,9,16,15,8,17,10,0,0,0,0,
0,0,0,22,9,11,19,0,31,21,8,36,8,0,10,33,0,9,0,37,12,0,13,0,29,0,19,0,10,0,0,11,12,0,54,0,7,16,15,13,12,12,0,0,19,18,8,0,0,0,16,28,13,0,9,0,10,0,13,50,10,10,0,21,0,0,0,0,11,24,11,31,23,0,0,0,0,11,0,0,19,10,14,22,13,14,28,0,0,0,22,23,0,23,33,20,0,18,0,32,
0,0,0,15,7,10,9,0,30,0,10,17,14,13,0,19,0,10,15,0,36,14,29,0,10,21,12,8,23,12,0,9,0,0,0,13,32,39,8,14,0,23,30,0,34,10,30,30,10,12,35,12,12,18,0,0,15,0,10,11,11,0,0,9,31,12,13,13,0,26,10,0,0,0,21,24,0,8,7,0,0,18,0,11,9,10,15,0,9,0,9,11,4,10,0,0,18,0,0,0,
14,18,18,9,9,0,0,22,12,9,10,0,0,0,0,22,9,8,12,13,30,27,0,46,20,0,11,12,0,0,11,0,9,15,16,15,23,0,0,40,0,0,0,0,12,0,0,24,0,20,14,28,0,35,22,13,28,14,9,12,0,0,0,21,0,10,0,0,0,0,39,0,10,12,11,0,20,30,0,11,16,22,21,9,0,23,0,0,0,0,0,11,29,8,18,18,0,27,9,0,
14,0,18,0,9,0,8,0,0,10,20,0,0,20,22,0,0,0,8,0,0,13,18,0,11,14,10,20,0,19,23,0,0,21,0,11,0,12,19,15,24,12,21,13,0,28,0,25,13,35,19,22,34,16,0,40,34,0,22,11,11,0,14,0,0,39,7,0,11,0,16,12,11,0,21,0,0,0,42,35,26,16,16,31,11,10,0,10,0,0,0,10,8,18,5,0,0,0,8,0,
0,0,14,17,0,9,7,11,22,0,11,0,9,10,9,0,0,44,13,0,18,0,8,0,0,0,0,0,11,0,11,10,28,31,0,0,15,10,16,22,0,0,0,0,10,0,9,11,12,0,25,30,43,13,0,33,30,0,7,34,24,7,0,0,24,24,13,24,27,0,17,40,0,0,8,16,0,0,0,12,13,0,0,17,9,11,15,25,0,20,6,11,0,18,28,0,0,13,23,0,
0,7,8,9,18,0,9,7,36,0,0,10,11,10,31,11,9,22,9,22,0,24,11,0,7,0,11,0,0,11,18,11,9,6,18,0,14,0,13,31,0,14,20,25,12,0,9,36,22,27,8,14,9,18,0,24,8,15,0,0,11,0,7,22,15,9,13,0,0,36,0,0,0,0,30,25,7,16,0,0,40,24,10,10,21,0,9,0,7,20,9,5,13,6,22,0,17,0,0,0,
0,23,0,8,8,18,32,10,8,31,22,0,40,0,0,0,10,30,0,11,0,15,0,0,0,12,20,24,0,31,23,9,15,20,22,12,13,11,21,0,8,10,14,0,16,0,0,21,0,40,9,10,0,0,57,12,0,0,13,0,0,8,0,10,23,0,0,0,0,21,0,0,26,13,46,8,0,22,19,10,0,0,25,9,0,19,0,0,0,0,0,10,0,12,0,8,35,28,0,0,
7,8,26,38,13,0,9,6,10,0,0,10,0,32,8,0,24,0,11,0,0,10,0,10,0,22,21,7,21,24,25,9,13,0,8,0,30,0,24,8,0,16,9,0,0,10,0,11,0,18,0,57,0,11,10,9,15,26,11,19,0,28,0,14,25,38,22,16,0,0,0,12,19,0,20,9,0,14,0,8,10,12,0,14,9,40,34,0,43,21,6,12,0,0,0,8,0,0,0,7,
0,7,8,0,0,0,0,8,9,0,9,16,0,12,0,10,12,12,0,0,0,10,13,0,0,28,14,0,0,11,0,21,0,9,11,12,10,13,14,0,0,35,48,11,13,0,12,0,10,0,0,0,12,34,14,25,17,12,0,0,17,14,25,10,12,22,24,10,14,26,22,0,26,0,13,0,25,20,0,0,29,27,25,7,11,23,23,0,9,0,0,11,21,13,17,16,9,32,17,2,
22,0,19,12,0,0,0,10,0,31,9,18,13,21,20,8,0,47,11,23,0,48,13,0,0,36,0,0,0,10,0,0,35,0,0,0,0,0,0,11,22,7,10,0,0,0,14,18,21,35,10,24,12,0,12,0,11,32,10,13,31,14,0,22,19,20,22,0,0,14,14,11,24,11,0,0,0,30,0,0,0,0,20,0,23,13,17,10,29,0,11,13,0,10,0,11,0,10,8,4,
